"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000205038.12",-2.93206113321633,0.319148342555573,350.611321984032,1.70403442853866e-61,1.17552359776365e-59,TRUE
"ENSG00000172260.15",-2.85783595202257,2.55963110415247,359.290114610615,2.07078402548396e-61,1.41770266956807e-59,TRUE
"ENSG00000142973.14",-2.79439882497507,-0.713713599879198,330.656110772065,2.51394749740994e-61,1.71460705917688e-59,TRUE
"ENSG00000170482.17",-3.06337229052249,1.94046480906641,357.19138864313,3.70676359697978e-61,2.49985243476913e-59,TRUE
"ENSG00000087258.16",-3.38737354141689,2.76441284455919,355.850111983301,5.779441970882e-61,3.88318342682979e-59,TRUE
"ENSG00000099139.14",-2.53627676434092,4.25245572032559,354.216283603066,8.02599005222158e-61,5.37265719273529e-59,TRUE
"ENSG00000150625.16",-4.10660824842329,1.25655841243771,349.846636296738,8.08830220880681e-61,5.39439018900274e-59,TRUE
"ENSG00000050030.16",-3.13155616490072,-0.78345328905679,320.786516873887,2.13301298234793e-60,1.40701009645827e-58,TRUE
"ENSG00000181856.15",-2.67615266481645,2.26137502565546,351.451244505395,2.18039131102171e-60,1.43303245656023e-58,TRUE
"ENSG00000168497.5",-2.88478121919124,3.28282593495904,350.888496168626,2.37003197129631e-60,1.55202745830469e-58,TRUE
"ENSG00000182253.15",-4.21209825245865,5.65669046024934,349.455128469972,3.28880502444925e-60,2.13819647524805e-58,TRUE
"ENSG00000130055.14",-3.24438351171335,2.16272658391693,349.570445194742,3.75391904836442e-60,2.43183988817701e-58,TRUE
"ENSG00000100628.12",-2.93969091613344,2.63935724804799,349.209102153756,4.21736271590614e-60,2.72230763311741e-58,TRUE
"ENSG00000118729.12",-4.2718855001079,2.10163652939811,343.661226140539,1.76640400678455e-59,1.12812671443901e-57,TRUE
"ENSG00000012504.15",-3.85340930583025,1.46551907235597,341.744451691572,1.94260012329851e-59,1.23628713480624e-57,TRUE
"ENSG00000182168.15",-2.30001147819558,1.86983709638474,342.607758726233,3.11113232825531e-59,1.97300370880303e-57,TRUE
"ENSG00000176641.11",-2.72198348106027,3.38465294864521,342.014337472739,3.4099806316663e-59,2.15496468310268e-57,TRUE
"ENSG00000007306.15",-4.32727885321975,8.707821340346,340.68976978394,4.58920170015762e-59,2.88004276141142e-57,TRUE
"ENSG00000176533.13",-2.55011167232645,2.04099946576527,339.651361103181,7.68284454773328e-59,4.78826663295625e-57,TRUE
"ENSG00000165410.15",-2.45946030650089,3.96133483381898,338.24735097846,1.02175525321719e-58,6.34611836654553e-57,TRUE
"ENSG00000133392.18",-4.40891043459107,9.10213424559122,337.812636437416,1.1043822581341e-58,6.83582360736837e-57,TRUE
"ENSG00000048462.11",-3.25563630721715,1.34437679509945,336.453146319013,1.24660851760074e-58,7.68983015259924e-57,TRUE
"ENSG00000104332.12",-4.10178542464879,2.87723103703512,337.854578580876,1.33230729105258e-58,8.19051767975655e-57,TRUE
"ENSG00000129167.9",-3.40714610890112,0.927714388522738,333.575280739868,1.40607445228967e-58,8.61470835616391e-57,TRUE
"ENSG00000166816.15",-2.94611471751498,4.17869418478283,336.730497792342,1.62120220693143e-58,9.89919212435091e-57,TRUE
"ENSG00000105894.12",-2.54861803502875,1.83957374718344,336.055651458251,2.25321455874484e-58,1.37119865100183e-56,TRUE
"ENSG00000075073.15",-3.73265476194797,2.96910715950182,333.850829884413,4.47804292845313e-58,2.6978715962954e-56,TRUE
"ENSG00000163017.14",-4.17509806767361,8.2138286839561,329.7242137353,1.32570829631227e-57,7.93405687004901e-56,TRUE
"ENSG00000108187.16",-2.30623978509815,4.88438944986925,327.523555657405,2.66464281955273e-57,1.58946383896356e-55,TRUE
"ENSG00000108924.14",-2.51781152539431,1.74071593268401,327.673022327902,2.90579932784822e-57,1.72761240301081e-55,TRUE
"ENSG00000144712.12",-2.19861941589742,0.600239850157415,322.973742330259,4.69433082820899e-57,2.7727233787271e-55,TRUE
"ENSG00000147655.12",-3.53766528868176,0.417513219566446,315.297557492682,5.2929787167278e-57,3.09596431476175e-55,TRUE
"ENSG00000286346.1",-2.86787150753765,-1.16142633896445,293.413171553761,5.5301831020252e-57,3.22427514148398e-55,TRUE
"ENSG00000059915.17",-3.44179604545458,3.10029712253316,325.576058970993,5.59135485735002e-57,3.24945812513647e-55,TRUE
"ENSG00000065320.9",-2.67464411933265,2.94123321745644,323.794208298888,9.56018822661037e-57,5.5381680130691e-55,TRUE
"ENSG00000179314.14",-3.04907733126765,3.30830992699737,322.916594443933,1.22943515666722e-56,7.07669140815395e-55,TRUE
"ENSG00000183287.14",-3.5014501412449,1.21461634305613,319.835008957578,1.63755828771952e-56,9.36621154817801e-55,TRUE
"ENSG00000127129.10",-2.90436526203563,0.790939610999757,318.248208714754,1.81202145066019e-56,1.0331380346761e-54,TRUE
"ENSG00000162373.13",-2.30584243756601,-0.333128344834097,307.977748015271,1.93040703068501e-56,1.09717536706292e-54,TRUE
"ENSG00000166869.3",-3.94417593082758,5.61735287401691,320.162530114738,2.6231050850611e-56,1.48620693753587e-54,TRUE
"ENSG00000149294.17",-2.87225525431333,2.48164411270916,320.568952905206,2.72059488300207e-56,1.5366259973556e-54,TRUE
"ENSG00000079385.23",-2.30505103326198,8.07138537486665,319.631632754618,3.04337587008172e-56,1.71358179052514e-54,TRUE
"ENSG00000124205.18",-3.33167224876621,3.60925100771021,319.915827395261,3.07601337402977e-56,1.7265796808141e-54,TRUE
"ENSG00000174944.9",-2.54262887181603,1.72157023703207,319.28545141934,3.89867382026483e-56,2.17483427862551e-54,TRUE
"ENSG00000092051.17",-2.41970574635937,-0.871055640930278,294.430778964746,8.35816468818333e-56,4.61973910012922e-54,TRUE
"ENSG00000158246.8",-2.92776704815624,1.33583838285233,315.212822121447,1.06340071069321e-55,5.84191624470184e-54,TRUE
"ENSG00000016602.9",-5.36344818105773,6.89544526431868,315.502718372164,1.12161776988539e-55,6.14306653724499e-54,TRUE
"ENSG00000154645.14",-2.70617786919037,-0.477516063366703,298.032675905393,1.29018648274411e-55,7.04496389399308e-54,TRUE
"ENSG00000205221.12",-2.56116148118822,-0.726090022966879,291.327443437239,4.0218325683796e-55,2.17636532457763e-53,TRUE
"ENSG00000250722.6",-3.04810884711077,5.9538556154653,311.181037547257,4.34719586628979e-55,2.34540949514393e-53,TRUE
"ENSG00000117115.13",-3.23724973120644,6.69593982649968,309.95417229891,6.38252871816644e-55,3.43326857298037e-53,TRUE
"ENSG00000168913.7",-2.48382299167992,-1.0715568643812,282.341798790436,8.72998433793095e-55,4.68206934491881e-53,TRUE
"ENSG00000248144.6",-4.02042972634429,5.81083352874282,308.980890329042,8.78129791158462e-55,4.69565616727753e-53,TRUE
"ENSG00000105609.17",-2.67672495899766,2.1354122435537,308.811960653806,1.08809943209123e-54,5.80127113145043e-53,TRUE
"ENSG00000109182.12",-3.96358291519767,2.67320873525276,308.066454515757,1.3733312402836e-54,7.30046730496641e-53,TRUE
"ENSG00000163431.13",-3.40330079311702,5.09464253219647,307.114513172351,1.5973098710759e-54,8.41684507575095e-53,TRUE
"ENSG00000144218.19",-2.83296477588595,1.15698473501315,306.066554497434,1.70357286986742e-54,8.92474668115472e-53,TRUE
"ENSG00000105696.9",-2.84032647019383,-0.34447509021821,292.121120811882,1.72819352434922e-54,9.0275635141872e-53,TRUE
"ENSG00000196616.14",-4.32864901949495,4.04908012734604,306.906218257256,1.84871637314309e-54,9.60163785292763e-53,TRUE
"ENSG00000154165.5",-3.59291519471049,1.95155056705658,306.172568452744,2.24542378268274e-54,1.15953684137737e-52,TRUE
"ENSG00000137727.12",-2.4899669580118,0.449041341260216,301.302867733926,2.93700798059762e-54,1.51234992140517e-52,TRUE
"ENSG00000122971.9",-2.1128668762794,6.18805719598733,304.900678677296,3.16882323501681e-54,1.6270827031163e-52,TRUE
"ENSG00000156298.13",-2.61873626742928,4.13280881591942,304.35553098202,3.91772483100738e-54,2.00591950695828e-52,TRUE
"ENSG00000135678.12",-2.43893287466638,4.54581232949846,304.231905956849,4.00578935429978e-54,2.04521572852018e-52,TRUE
"ENSG00000183134.5",-2.60532041515402,1.2397563768576,303.189964637508,4.74619853849233e-54,2.41641668689325e-52,TRUE
"ENSG00000184905.9",-3.53202834775063,0.0319045803203681,290.239859056074,5.7409178153509e-54,2.91464462344528e-52,TRUE
"ENSG00000145362.20",-2.96438600471528,2.8323012668553,303.197520432434,6.27813715591837e-54,3.17846081109436e-52,TRUE
"ENSG00000120057.5",-3.57477383798702,-0.0195913573926652,288.580948670492,7.34191242548668e-54,3.70664036810744e-52,TRUE
"ENSG00000125144.14",-3.38141266842384,5.94658228419402,301.414612332256,9.65863599273862e-54,4.8357392502149e-52,TRUE
"ENSG00000156218.13",-3.05301521500496,1.92917032283072,301.645622924894,1.02070188302846e-53,5.09617840714265e-52,TRUE
"ENSG00000166183.16",-3.14693072771422,1.37453291423838,300.353809678706,1.09914930062977e-53,5.47273401090424e-52,TRUE
"ENSG00000169860.7",-2.42937089378264,3.53759433831704,300.508314830341,1.37470685895904e-53,6.78864802426931e-52,TRUE
"ENSG00000108405.4",-2.30151535985745,1.36364754701302,300.05218554047,1.5175466282151e-53,7.47360701862662e-52,TRUE
"ENSG00000160191.18",-2.56440334251251,4.95764207314298,299.890802042816,1.58661440733082e-53,7.79251869513511e-52,TRUE
"ENSG00000122756.15",-3.88360844485993,1.69337205440485,296.438977021842,3.87652748905787e-53,1.89876308501984e-51,TRUE
"ENSG00000152763.17",-2.18746388020195,2.01531569272035,296.635456800844,5.23240778936828e-53,2.55596049689303e-51,TRUE
"ENSG00000091138.13",-4.62820347199795,8.93208099412071,296.086932478451,5.28664547621527e-53,2.57549407916751e-51,TRUE
"ENSG00000139910.20",-2.9115489106329,0.379718423180662,289.904661581516,7.11955993225601e-53,3.44983716395698e-51,TRUE
"ENSG00000229619.4",-2.57201464627648,2.14685539806041,295.547541223489,7.41520161144533e-53,3.57392943800701e-51,TRUE
"ENSG00000064205.10",-3.52333148404532,1.11957676737757,291.437662360342,1.21835890952992e-52,5.7796900080955e-51,TRUE
"ENSG00000021488.13",-4.20514892755572,1.33332584195332,287.058413163198,3.36206548134615e-52,1.57018014237339e-50,TRUE
"ENSG00000145936.9",-3.21560787628469,3.32203938025935,289.076588685948,5.63457302950539e-52,2.60458498555704e-50,TRUE
"ENSG00000100448.4",-3.23569671764094,0.695170418368174,282.186425497303,1.4075081406625e-51,6.44032965426176e-50,TRUE
"ENSG00000180616.9",-2.30298129689713,0.603599549258596,283.444259541776,1.54880136763462e-51,7.06894846430005e-50,TRUE
"ENSG00000141574.8",-2.94753357025781,5.40259858979901,285.06229851197,1.89238678869564e-51,8.59371829620227e-50,TRUE
"ENSG00000152578.13",-2.50153958029597,-1.05817634794144,263.369543861277,2.02834999821427e-51,9.18806964103374e-50,TRUE
"ENSG00000107562.16",-2.54315044752542,5.05062066703239,283.555282112922,3.10184664089231e-51,1.39807421913934e-49,TRUE
"ENSG00000144619.15",-2.37331345541803,1.55244427645144,283.786161427834,3.11604022786724e-51,1.40097788752419e-49,TRUE
"ENSG00000231246.2",-2.44539404944782,0.260235372742596,278.427838794107,3.41526528605083e-51,1.53169987047352e-49,TRUE
"ENSG00000112276.14",-2.65404756080298,1.59051763831986,282.982234409095,3.9744678296419e-51,1.77369213710982e-49,TRUE
"ENSG00000080031.10",-2.05422499248851,5.87424966661076,281.041528301203,6.98860438974845e-51,3.1111338852294e-49,TRUE
"ENSG00000186417.14",-2.50096343855614,1.32311616530556,280.828324135633,7.29968191507253e-51,3.23623753282088e-49,TRUE
"ENSG00000114455.13",-2.78028608872678,5.60630709456786,280.915729377248,7.30543827260661e-51,3.23623753282088e-49,TRUE
"ENSG00000176387.7",-2.35882854674968,7.37396282467571,280.76620920644,7.62075939659505e-51,3.35945378863559e-49,TRUE
"ENSG00000282608.2",-2.19611811308983,0.602330390341902,278.674621865031,7.76683446604612e-51,3.4155174243143e-49,TRUE
"ENSG00000113303.12",-3.27633871540618,4.17298007909989,279.118159916505,1.36938525646198e-50,5.97832587567483e-49,TRUE
"ENSG00000154330.13",-3.34425439273396,4.49558757315915,278.689381536827,1.55712507373123e-50,6.78156110424537e-49,TRUE
"ENSG00000146469.13",-3.42892993223224,2.40202458900826,278.288136932589,1.9920613345433e-50,8.61352070826211e-49,TRUE
"ENSG00000138944.8",-2.97694422890813,1.96531485311634,276.565055945519,3.43514714110032e-50,1.48178638253573e-48,TRUE
"ENSG00000173237.4",-3.72889525152205,2.59797766868309,276.016990113625,4.19960712627638e-50,1.80293822328549e-48,TRUE
"ENSG00000077157.22",-2.55456733958409,6.36818854044405,275.457540951428,4.37121245814116e-50,1.87216336418112e-48,TRUE
"ENSG00000179674.4",-2.28190681518748,3.52215035319327,274.907319018852,5.54908918110509e-50,2.3710221716145e-48,TRUE
"ENSG00000175356.14",-2.50688202000134,2.43907235381664,275.109468654776,5.62505125964327e-50,2.39781076572624e-48,TRUE
"ENSG00000172020.13",-3.01397386219931,0.377924705810362,269.577522469055,6.01355356381571e-50,2.55738746146836e-48,TRUE
"ENSG00000129244.9",-2.27126775707914,0.181483342213444,269.750602386812,6.36645778807483e-50,2.70111169158837e-48,TRUE
"ENSG00000172318.5",-3.21986904324322,1.5376555478542,273.426382478615,8.05666760807176e-50,3.39431725753587e-48,TRUE
"ENSG00000154175.18",-2.90999952682496,3.4408596802372,273.454162333786,9.12407361122626e-50,3.83508154533264e-48,TRUE
"ENSG00000184434.8",-2.75526443998347,5.05407022040979,272.090006531685,1.34484512037322e-49,5.61356367335464e-48,TRUE
"ENSG00000170153.11",-3.03568633737468,2.4073530805944,272.147695097464,1.50479005736444e-49,6.26672246470158e-48,TRUE
"ENSG00000128591.16",-3.29538323498041,6.39728632562446,271.653007422652,1.53845727113257e-49,6.39220154447128e-48,TRUE
"ENSG00000118526.7",-2.13167833100221,1.63354471618585,271.768693889271,1.65133124435229e-49,6.82978510536001e-48,TRUE
"ENSG00000173175.15",-2.86606949474471,2.82208502773153,271.574955581124,1.77614110789725e-49,7.3292178959212e-48,TRUE
"ENSG00000170381.14",-3.35083439534881,0.175584015088224,262.735516909568,2.05204483943672e-49,8.44844155534834e-48,TRUE
"ENSG00000105737.9",-2.76349695062803,0.72833244228997,267.816084609991,2.70700131980447e-49,1.10944085837066e-47,TRUE
"ENSG00000135916.16",-2.21656775905027,9.37391567609398,269.235483610737,3.41955328104794e-49,1.39514686233996e-47,TRUE
"ENSG00000066230.12",-3.54858483045637,5.31751647769381,269.044899454238,3.69661923140045e-49,1.50479045018765e-47,TRUE
"ENSG00000105784.15",-2.39215320306075,1.25773045410171,267.273395293511,6.36131602028569e-49,2.56067763364462e-47,TRUE
"ENSG00000163687.14",-3.32271369665075,2.36812186865252,267.71249530373,6.52583993240506e-49,2.6210673541842e-47,TRUE
"ENSG00000198467.16",-2.61555516169846,7.59108401779642,266.466510264434,8.59848062823086e-49,3.43825086005851e-47,TRUE
"ENSG00000173320.12",-2.35085559933124,0.384294314441245,263.179548865642,9.12474935388429e-49,3.64063399165794e-47,TRUE
"ENSG00000132517.15",-2.78602422484078,0.834955858458409,264.480050201151,9.27307823145595e-49,3.69166554967698e-47,TRUE
"ENSG00000137094.15",-2.38658788933969,2.81650721605844,266.36023281852,9.90544288987367e-49,3.92611786823633e-47,TRUE
"ENSG00000137273.6",-2.20488939241482,2.73118173838817,266.147536627042,1.06696385029827e-48,4.21976031297395e-47,TRUE
"ENSG00000130822.16",-3.36717007511158,1.61487332150033,265.569726540027,1.08671680050756e-48,4.28849769702482e-47,TRUE
"ENSG00000086696.11",-3.26055645550944,4.57855069191563,265.050402205017,1.4175765002608e-48,5.58197770494851e-47,TRUE
"ENSG00000135447.17",-3.3093289889412,0.562759684889129,260.647109000573,1.4879749191308e-48,5.84644754095002e-47,TRUE
"ENSG00000175600.16",-2.11655156354802,1.7792379385417,264.260013957006,2.04356178816584e-48,7.97739433246422e-47,TRUE
"ENSG00000157111.13",-2.28057303609938,4.42075405889679,263.46139114669,2.39799225833435e-48,9.30071074616634e-47,TRUE
"ENSG00000112782.19",-2.09205230200152,6.12595072662595,261.709769322846,4.23197311096716e-48,1.63088874216675e-46,TRUE
"ENSG00000143603.19",-2.1802299165206,2.22851280005765,261.923017877468,4.49624540865922e-48,1.72904552161929e-46,TRUE
"ENSG00000164342.13",-2.02316522260713,3.66434222132803,261.602824049427,4.57414683256482e-48,1.75526814971925e-46,TRUE
"ENSG00000039987.7",-3.76446414105019,2.57591550460821,261.832047705859,4.63324026268192e-48,1.77417763787528e-46,TRUE
"ENSG00000181541.6",-3.04614159261549,2.50247570232735,261.265547108688,5.60369173171914e-48,2.14124998645014e-46,TRUE
"ENSG00000172403.11",-3.61118771762901,6.46812951711258,260.517582571514,6.31973594336742e-48,2.40469278821943e-46,TRUE
"ENSG00000132514.14",-2.70577587103327,2.02869847783032,260.209999606955,7.95515194271581e-48,3.01428545519173e-46,TRUE
"ENSG00000100604.13",-4.5176857194873,5.15489987865969,259.575850669977,8.91067200906727e-48,3.36224396433991e-46,TRUE
"ENSG00000259459.6",-2.80367646014632,0.706522833809603,257.062356132386,9.92731218399467e-48,3.73804667528166e-46,TRUE
"ENSG00000226306.6",-3.26121370913738,-0.0519321691458278,249.053062765209,1.1941394565319e-47,4.47777521521941e-46,TRUE
"ENSG00000166405.15",-2.6471180058914,-0.779332544433035,243.438556405373,1.2820378007228e-47,4.79742261082067e-46,TRUE
"ENSG00000196502.12",-2.25663746848345,4.34140966681802,258.169531404846,1.41989534455357e-47,5.29137906339408e-46,TRUE
"ENSG00000128383.13",-2.68604415812004,0.333777339916387,253.784481724184,1.5762212667444e-47,5.86185662039881e-46,TRUE
"ENSG00000164120.14",-2.80355459665734,5.63018919901286,256.692961400142,2.29813405365919e-47,8.51157272250742e-46,TRUE
"ENSG00000198300.14",-2.55010369655667,-0.455857560001824,245.518217227051,2.56138350591077e-47,9.46716676601866e-46,TRUE
"ENSG00000204136.11",-2.26849167388152,1.46905713308112,255.873283124463,3.21446459292603e-47,1.18326340229216e-45,TRUE
"ENSG00000154721.15",-2.33434850360862,2.68527086515823,255.322331091848,4.0410603753828e-47,1.4845147403388e-45,TRUE
"ENSG00000144063.4",-2.31236532538095,3.91138316817078,255.018166224841,4.17466840913692e-47,1.53048593969048e-45,TRUE
"ENSG00000254827.6",-2.03290215259053,2.78614314339184,254.373144443621,5.50948724804941e-47,2.0116863135605e-45,TRUE
"ENSG00000136842.14",-2.66752207640611,1.16147271333065,253.538844502615,5.78021932137989e-47,2.10628395190766e-45,TRUE
"ENSG00000180155.20",-2.48640283785011,1.60704894287733,253.79342779364,6.60708481709032e-47,2.39792070249177e-45,TRUE
"ENSG00000116194.13",-3.61657361577919,2.03296955475534,253.529171353587,7.16467468291824e-47,2.59507675789708e-45,TRUE
"ENSG00000259680.5",-2.6676869533556,-1.11520597845284,233.666150459947,8.80469785160567e-47,3.18272217939842e-45,TRUE
"ENSG00000154822.18",-2.32550304358955,3.16697183274312,252.377743218318,1.05962719136326e-46,3.81508005113536e-45,TRUE
"ENSG00000149596.7",-3.08213045230437,3.35890936850034,252.118117824751,1.1626964375378e-46,4.17784799444496e-45,TRUE
"ENSG00000145681.11",-2.3383025910801,1.74043778771308,251.835156869401,1.31973096856493e-46,4.71399555846692e-45,TRUE
"ENSG00000006740.17",-2.17412835191865,4.29681837927799,250.732608194052,1.76163574334337e-46,6.25536432714895e-45,TRUE
"ENSG00000127951.8",-2.51339845566766,4.84633531071133,250.66214859906,1.78910061492972e-46,6.34043225769408e-45,TRUE
"ENSG00000124772.12",-2.01856344619612,2.88379415324979,250.597037678442,1.96701636677507e-46,6.95730994385373e-45,TRUE
"ENSG00000145287.11",-2.9961132465201,6.20825065250878,249.911734146219,2.28574197251121e-46,8.05311898853171e-45,TRUE
"ENSG00000198523.6",-3.32608847068771,3.82477367060336,249.26226661975,3.00548056111648e-46,1.05477777983727e-44,TRUE
"ENSG00000170703.15",-2.29179704593284,1.45614525644568,249.100847843587,3.17126165461611e-46,1.11080199894441e-44,TRUE
"ENSG00000113196.3",-3.91690262885845,1.19098290635255,245.011491377674,6.05597699605977e-46,2.10897356891685e-44,TRUE
"ENSG00000235049.1",-2.51762927226404,-1.09636006045878,229.483686533843,6.28044369323882e-46,2.17874739561609e-44,TRUE
"ENSG00000181804.15",-2.0597031727786,1.89256538935834,247.239451635571,6.41949927517861e-46,2.22272087930226e-44,TRUE
"ENSG00000174640.15",-2.16085522091969,4.996118534148,246.229038912274,8.09621779938402e-46,2.7925771088944e-44,TRUE
"ENSG00000171714.12",-3.04217559076579,1.24451622425321,245.674057412233,8.19537894864627e-46,2.82139579272062e-44,TRUE
"ENSG00000167641.11",-2.49605829061825,3.04633263818201,245.952604980157,9.56695069640321e-46,3.28732066324699e-44,TRUE
"ENSG00000152580.8",-2.68662771179646,0.813021932079679,243.511983597618,1.29614106517057e-45,4.42844113646369e-44,TRUE
"ENSG00000058668.15",-2.07796076728078,6.26305793164273,244.311031691486,1.54949921164292e-45,5.26723663975697e-44,TRUE
"ENSG00000166448.15",-2.42079980406182,-0.197700734180514,237.495989890442,1.55038723710894e-45,5.26723663975697e-44,TRUE
"ENSG00000141052.18",-2.87065928926113,2.71711585547815,244.551578544294,1.58738073024537e-45,5.38279912166133e-44,TRUE
"ENSG00000099834.19",-2.45859361057535,7.4506582869624,242.885269470643,2.52423362418069e-45,8.48011124971036e-44,TRUE
"ENSG00000006747.15",-2.67719201888718,4.48089171975545,242.116253339671,3.35552350595624e-45,1.11690113898072e-43,TRUE
"ENSG00000143340.6",-2.03306448916334,-0.910547091176493,228.646636995582,3.79392092171473e-45,1.25818948145086e-43,TRUE
"ENSG00000112936.19",-3.61142140022319,4.25604658695196,241.36980922096,4.4218808245293e-45,1.46107996384904e-43,TRUE
"ENSG00000112186.12",-2.08568124679889,2.5221773876923,241.403724772126,4.66226663713962e-45,1.53769721167265e-43,TRUE
"ENSG00000177098.9",-2.09626230985287,1.33502786592309,240.910539090779,5.14387381350515e-45,1.69344945911279e-43,TRUE
"ENSG00000164270.18",-2.83735013607751,0.341144085140209,236.187055011873,6.89553722746299e-45,2.25370596472271e-43,TRUE
"ENSG00000140323.6",-2.26835862406319,2.60608671310457,239.381189733493,9.34197902095225e-45,3.04228700585029e-43,TRUE
"ENSG00000175906.5",-2.18772571918636,1.76088970508935,238.8432889384,1.13166579698826e-44,3.67872798826722e-43,TRUE
"ENSG00000198121.13",-2.07755009590981,3.51227747998396,237.45152704359,1.72231221755387e-44,5.57868656273631e-43,TRUE
"ENSG00000149591.17",-2.84872486509696,8.0260517527318,236.82701506481,2.04313120426813e-44,6.59420596177537e-43,TRUE
"ENSG00000155816.20",-3.11207113226855,0.00516561642413122,229.959035905425,2.09391029191182e-44,6.74604895116119e-43,TRUE
"ENSG00000100626.17",-2.59302821090467,0.738054364166956,235.183088404568,2.22689094825357e-44,7.16171298909876e-43,TRUE
"ENSG00000160307.10",-2.31898001530507,1.85748710656452,236.83883485229,2.26974506546396e-44,7.28656701832958e-43,TRUE
"ENSG00000048540.15",-3.34002079425129,2.36595903433783,236.512595123797,2.55813341914208e-44,8.18331033939361e-43,TRUE
"ENSG00000082397.17",-2.61542549947816,4.58973340670908,234.215486544172,5.14450272786461e-44,1.60868066268901e-42,TRUE
"ENSG00000105366.15",-2.27411747522261,0.0911973704981622,229.894598048198,5.35231339480558e-44,1.66824473928829e-42,TRUE
"ENSG00000066629.18",-2.17698218069551,3.37579772651874,233.977373111917,5.78973295074425e-44,1.79491652404377e-42,TRUE
"ENSG00000179639.10",-2.35186476193995,-0.0741565081143334,228.18924386066,6.32761502266264e-44,1.95496263110435e-42,TRUE
"ENSG00000197380.11",-2.44742656427155,2.49810441300609,233.102120048505,8.27797404516655e-44,2.54882628436696e-42,TRUE
"ENSG00000205683.11",-2.26215864286009,1.21893751821645,232.413140328935,9.22922518248249e-44,2.82727145674896e-42,TRUE
"ENSG00000167701.14",-2.84627973524063,3.85416276033913,231.496506313362,1.35828171277146e-43,4.14688913456611e-42,TRUE
"ENSG00000100197.22",-2.52522580708672,1.42591864805242,231.085961372926,1.51585907823829e-43,4.61239679799308e-42,TRUE
"ENSG00000106278.12",-2.96989650994785,-0.260040420143265,221.402121320088,2.31440905913974e-43,6.97177155581528e-42,TRUE
"ENSG00000103184.12",-2.33863981011253,-0.394251191768905,221.607609551909,2.68034561840021e-43,8.04727021710388e-42,TRUE
"ENSG00000240771.8",-2.16163919353563,0.932947052260895,228.620453349355,3.0051314299163e-43,8.99250752720317e-42,TRUE
"ENSG00000131781.13",-2.02870373278425,4.4563444064058,228.385831209433,3.93284717633171e-43,1.17297491526434e-41,TRUE
"ENSG00000150471.16",-2.35000601712367,1.43335565007714,227.507220635567,5.48845238714783e-43,1.62620144992311e-41,TRUE
"ENSG00000101955.15",-2.52280132773388,2.95785805319521,227.57181859783,5.56937405762835e-43,1.64747736035311e-41,TRUE
"ENSG00000139200.14",-2.27435850105888,-0.186122187154182,221.078131345763,6.46814309004596e-43,1.9070998076589e-41,TRUE
"ENSG00000079308.19",-2.68895999842647,7.0121691096264,226.450479330684,7.64140895957416e-43,2.24570448024949e-41,TRUE
"ENSG00000189233.12",-2.4024139265065,0.318276933819032,223.367475331642,8.71439443951732e-43,2.55688255032201e-41,TRUE
"ENSG00000106809.11",-3.64616571331506,2.73758350265551,226.005600482715,9.94702728319272e-43,2.91381800836994e-41,TRUE
"ENSG00000271569.1",-2.66718757469844,-0.93602437844851,211.703183088735,1.08059537300145e-42,3.16030433197868e-41,TRUE
"ENSG00000170500.13",-3.19439119815549,0.545866965346182,222.529558916114,1.08279530541051e-42,3.16162235056375e-41,TRUE
"ENSG00000154258.17",-2.54863228991916,0.42842967516518,223.037458550315,1.13921426379964e-42,3.32099332321205e-41,TRUE
"ENSG00000156966.7",-3.19704334956907,5.75632811794598,224.146225536872,1.7272984012002e-42,5.00307552937378e-41,TRUE
"ENSG00000089250.19",-3.1105176446781,0.131748209705331,218.894536693206,1.81054110752572e-42,5.23579519638718e-41,TRUE
"ENSG00000174145.8",-2.42433427364221,-0.873646406586067,212.144541103295,1.84714597720228e-42,5.33311763449745e-41,TRUE
"ENSG00000131471.7",-2.69506432508536,5.06764628082535,223.806539412709,1.95601134966431e-42,5.63842888896855e-41,TRUE
"ENSG00000203867.8",-2.42636784228213,-0.344451602006637,216.709073388936,1.96403167421634e-42,5.65253319741818e-41,TRUE
"ENSG00000242534.2",-3.00833429894964,-0.476635502211163,214.38109522764,2.17699598854084e-42,6.2455596026805e-41,TRUE
"ENSG00000168903.9",-2.77268926232488,4.29861537789276,223.058271205897,2.58107465123827e-42,7.39308133858645e-41,TRUE
"ENSG00000256643.1",-2.43476318518786,1.21296503582323,222.374884469395,3.04066559971449e-42,8.69572627361387e-41,TRUE
"ENSG00000171431.4",-2.75203221423775,8.74927755846758,222.310217826019,3.28537224339192e-42,9.3806979347655e-41,TRUE
"ENSG00000237111.1",-2.52097016863858,-1.04205591668078,208.761989948559,3.56878561338534e-42,1.01738534978433e-40,TRUE
"ENSG00000109906.14",-3.25392169171263,2.22189949344503,221.696405502447,4.51730490165014e-42,1.28373850302554e-40,TRUE
"ENSG00000134962.7",-2.07069266982397,0.115137790148297,217.612761820647,5.6100443740696e-42,1.58927808803972e-40,TRUE
"ENSG00000241635.8",-2.58505799416507,0.386797797782581,216.913933074322,8.93789925289704e-42,2.51625531303522e-40,TRUE
"ENSG00000117472.10",-2.24313039376922,8.81491510715032,219.46657313976,8.99169554589185e-42,2.527463534937e-40,TRUE
"ENSG00000102010.15",-2.30344068426809,1.14451729296321,218.074110216233,1.38119061573644e-41,3.85836772624735e-40,TRUE
