"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000186193.9",2.24068435816551,5.8284210902425,162.228232403203,1.36599742890014e-32,2.26712924976502e-31,TRUE
"ENSG00000162073.14",2.09721775316758,4.38648614087475,161.839695458928,1.59766300283934e-32,2.6467608719815e-31,TRUE
"ENSG00000262001.1",2.28032385783507,3.42215693284108,161.598678647729,1.78321287317594e-32,2.93799357062734e-31,TRUE
"ENSG00000089327.15",2.13846070424782,6.95034876730007,160.29542763064,2.87307276059198e-32,4.66558104896132e-31,TRUE
"ENSG00000099953.10",4.41527137613184,7.46609776400994,159.970709374592,3.25860055880015e-32,5.27429103879352e-31,TRUE
"ENSG00000228705.2",6.14077585528817,1.30474132220538,158.34712241194,3.63885383498013e-32,5.87220037619918e-31,TRUE
"ENSG00000088992.18",4.64973746562566,5.90601572294954,159.554753619773,3.85312034856195e-32,6.19033752710299e-31,TRUE
"ENSG00000196756.13",2.22654551609652,5.8543802007045,159.241859560214,4.32058133917629e-32,6.92288892945676e-31,TRUE
"ENSG00000262772.2",3.70858477766616,0.0179440406985485,155.73071212041,4.81793166942729e-32,7.68572788995841e-31,TRUE
"ENSG00000239605.11",5.03001947848488,0.211013752035566,155.672718892492,8.07363137169674e-32,1.26779160218981e-30,TRUE
"ENSG00000164932.13",3.88731675919568,5.01338345612306,156.853632659715,1.09878839005749e-31,1.71350313735109e-30,TRUE
"ENSG00000105219.10",4.88840496089479,2.57641924555802,156.012290417281,1.13213505965643e-31,1.76094742411621e-30,TRUE
"ENSG00000232850.3",3.038641228979,-0.0760888764090163,153.661351957825,1.27436770216538e-31,1.96875640511814e-30,TRUE
"ENSG00000261373.1",2.71648910967978,3.20359074734285,156.015019473982,1.55583668186071e-31,2.3891412224257e-30,TRUE
"ENSG00000003249.15",2.50306311513193,4.6772567438652,155.222036988608,2.06334524906214e-31,3.1364930219974e-30,TRUE
"ENSG00000137673.9",7.17747979161778,6.18993833509153,155.054310451139,2.13379292614729e-31,3.23541722711293e-30,TRUE
"ENSG00000234753.5",2.40755846603291,1.35335338371842,155.024513169159,2.24890172895702e-31,3.40424203091869e-30,TRUE
"ENSG00000239672.8",2.24665515479342,5.38232966423288,154.917398258544,2.31301404403272e-31,3.49543610634175e-30,TRUE
"ENSG00000181085.15",4.40823971822172,2.68590116563682,153.050460861441,4.31559319661954e-31,6.40394346762738e-30,TRUE
"ENSG00000184949.16",2.50176588893793,1.37313313959435,152.877137024324,5.16050605378911e-31,7.62017862877323e-30,TRUE
"ENSG00000139289.13",2.75218103521907,7.11742793361175,151.90239347063,7.47803651684014e-31,1.09174500812091e-29,TRUE
"ENSG00000158055.16",3.80387738721073,2.42278727608776,151.694872666201,7.84896929266648e-31,1.14128938854106e-29,TRUE
"ENSG00000183742.13",2.34239621521534,6.21060930209298,150.532786395449,1.27834558066688e-30,1.8454327495985e-29,TRUE
"ENSG00000131746.13",3.46290342700776,7.14760867673979,150.017530507737,1.56382120203209e-30,2.24321463535936e-29,TRUE
"ENSG00000130513.6",3.23106543020367,7.68731710534052,150.000583758084,1.57392592813019e-30,2.25591889175457e-29,TRUE
"ENSG00000228109.1",2.23624135402224,0.855549791960734,149.606179478268,1.68518986901688e-30,2.40775665554238e-29,TRUE
"ENSG00000008300.17",2.74488137470399,4.59049535062464,149.551994613984,1.89076533430889e-30,2.69721331115224e-29,TRUE
"ENSG00000258919.1",3.42381652953674,0.288824443268789,146.498786620564,2.85838133419524e-30,4.03927945537488e-29,TRUE
"ENSG00000099194.6",2.37807780481358,9.09781075547744,148.453527703567,2.88754451347075e-30,4.07412018239425e-29,TRUE
"ENSG00000145506.14",4.30759550941684,4.66982845287769,148.320188395418,3.08862460529808e-30,4.34426467830019e-29,TRUE
"ENSG00000253161.5",3.16738436030957,1.26005995815413,147.637768125764,3.49146560280358e-30,4.89563609814368e-29,TRUE
"ENSG00000212993.5",4.65807780531485,2.61000506151341,147.396338723327,3.70511407470728e-30,5.18715970459019e-29,TRUE
"ENSG00000134317.18",2.3641116777114,2.53281716797719,147.743009778446,3.99764883676027e-30,5.5923765538394e-29,TRUE
"ENSG00000128578.10",2.56180009421896,3.07341209225464,146.914357509369,5.46002432428599e-30,7.53316638451488e-29,TRUE
"ENSG00000253616.5",3.09794077649622,-0.720690664353737,142.51031080325,5.47543512401308e-30,7.54866624190789e-29,TRUE
"ENSG00000246334.2",2.58930729990377,-0.00569344698924117,144.865470165155,5.72277645628438e-30,7.8716485289866e-29,TRUE
"ENSG00000103253.19",3.68595614062488,3.63833467836679,144.965502598879,1.16547024709218e-29,1.57082097285191e-28,TRUE
"ENSG00000165188.13",3.29227590447665,2.49459530312503,144.421204375507,1.44640191245807e-29,1.93217059613948e-28,TRUE
"ENSG00000185332.8",2.75620936832804,1.1127935814138,144.067359743743,1.50829666914391e-29,2.01187852384553e-28,TRUE
"ENSG00000102265.12",2.07876905754598,8.29578370311945,144.184841946539,1.55294810276747e-29,2.06991032517841e-28,TRUE
"ENSG00000180914.10",2.88676064173316,1.32004217896449,143.935737619575,1.63749666220951e-29,2.17778621580387e-28,TRUE
"ENSG00000225680.1",3.67065422210782,-0.374787592256062,140.425483248506,1.9157680076583e-29,2.53481632287087e-28,TRUE
"ENSG00000258404.1",3.0895960738728,-0.738864319627479,138.873325474647,2.51313736123135e-29,3.30585477925003e-28,TRUE
"ENSG00000101104.13",3.04050428720483,4.84052471383531,142.906542719124,2.59140744250373e-29,3.40633440842272e-28,TRUE
"ENSG00000254973.2",2.69403617967404,-0.436884287538117,139.775732749161,2.7848291232066e-29,3.6552651832125e-28,TRUE
"ENSG00000198535.5",4.3208594122943,4.78835396749358,142.693328767804,2.83946982498191e-29,3.72157923253975e-28,TRUE
"ENSG00000213468.7",5.63860480249863,2.17496490988836,139.798341913007,4.58595725084128e-29,5.92470274136564e-28,TRUE
"ENSG00000162004.18",3.65281617739499,1.93578177165869,140.851625676025,5.41176345785204e-29,6.9716473797019e-28,TRUE
