"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000115507.10",5.30094802935561,1.5197308098071,53.9003011465482,5.87142746469591e-12,1.06070414914128e-10,TRUE
"ENSG00000187730.9",3.04013063637038,0.985920222230875,54.2607219601732,6.14733453369372e-12,1.10497875805742e-10,TRUE
"ENSG00000105219.10",5.00474555095813,2.08442468509279,53.9900530684582,6.21937141033703e-12,1.11568923968619e-10,TRUE
"ENSG00000175063.17",2.08289000991613,6.72392957515653,54.1864025253917,6.30327720919309e-12,1.12961030865949e-10,TRUE
"ENSG00000101224.17",2.44456916093296,7.52537926780663,53.5680906242093,8.02965150504932e-12,1.41354994717081e-10,TRUE
"ENSG00000261373.1",3.30256516390394,3.50874720299843,53.5458825232633,8.14465204763694e-12,1.4295818741009e-10,TRUE
"ENSG00000272945.1",3.6147980071397,-0.901474642290664,52.2814341523948,8.32355838032047e-12,1.45670400130589e-10,TRUE
"ENSG00000167280.17",2.0208291199473,6.5922886530555,53.0948591494828,9.66884980573199e-12,1.67902574969499e-10,TRUE
"ENSG00000214039.9",7.01342000655146,4.63699034358828,52.912930605166,9.88363049579862e-12,1.70969635246339e-10,TRUE
"ENSG00000254726.3",2.97641725140669,4.29044500420378,52.8600425197336,1.06236509181299e-11,1.83063892407505e-10,TRUE
"ENSG00000183742.13",2.47466287019343,6.17484378068075,52.3405375997037,1.30121248832176e-11,2.20406701353632e-10,TRUE
"ENSG00000196155.13",2.66305078717965,5.51684264046918,52.1271501766896,1.41585466290027e-11,2.38454429417317e-10,TRUE
"ENSG00000204876.4",3.16006775882215,4.67863090102669,52.0503083492122,1.46073279335609e-11,2.44838054787179e-10,TRUE
"ENSG00000181418.8",4.13990253783121,1.70495674622408,51.7496854108178,1.59097649735961e-11,2.64878759032498e-10,TRUE
"ENSG00000226320.6",5.91102579995511,1.02387856203949,50.8623831671288,2.04659452332609e-11,3.34949958470566e-10,TRUE
"ENSG00000184428.13",2.04387550841182,6.3732384245027,51.0299102842885,2.18505568807552e-11,3.56309217343051e-10,TRUE
"ENSG00000107807.13",5.09874192118587,1.80087994169249,50.5987856099808,2.30540854030289e-11,3.74232123648262e-10,TRUE
"ENSG00000285897.1",3.67292915804878,-0.20663131012492,50.0920431190202,2.48703378030452e-11,4.02216317522392e-10,TRUE
"ENSG00000168646.13",2.8162718005471,7.4754713316138,50.7012743587529,2.48957119267701e-11,4.02216317522392e-10,TRUE
"ENSG00000223705.9",2.32689824374834,4.18225464801486,50.6748430209697,2.51950028429099e-11,4.06408322185229e-10,TRUE
"ENSG00000158106.14",3.48337757637287,5.03252139804294,50.3464007134644,2.86959662576093e-11,4.59161081520193e-10,TRUE
"ENSG00000103257.9",2.94678952273141,7.76615792912427,50.3297870290791,2.88590803470205e-11,4.61359124798354e-10,TRUE
"ENSG00000149243.16",3.58159340280094,2.45547037064839,50.3004604672918,2.94202773289639e-11,4.69911577551125e-10,TRUE
"ENSG00000068650.18",2.50025678885408,6.82206692584456,50.1778795532074,3.06589358768939e-11,4.89259830676595e-10,TRUE
"ENSG00000245694.10",4.24778796474317,2.98160611986477,50.0372421950018,3.24574011564513e-11,5.16472665745389e-10,TRUE
"ENSG00000173557.15",2.95663047137376,2.65091247102906,49.9199562584285,3.43322421771395e-11,5.43043346916607e-10,TRUE
"ENSG00000235408.6",2.75248335075451,-0.542097442149787,49.2069534958399,3.46615777536941e-11,5.47769078416183e-10,TRUE
"ENSG00000148734.8",3.09857774314521,2.43759786113815,49.6286795049218,3.86106613005502e-11,6.08567863823359e-10,TRUE
"ENSG00000171017.11",2.42354814718491,-0.1914915999821,49.3168469421598,3.87955370753132e-11,6.1094448148215e-10,TRUE
"ENSG00000163467.12",2.1255348300229,-0.711744695809231,48.7981033126529,4.00791453397702e-11,6.29499004061368e-10,TRUE
"ENSG00000232850.3",4.18920027115565,0.174147129798645,49.0082559206529,4.0562460974186e-11,6.36532279438168e-10,TRUE
"ENSG00000253438.4",3.24479466075906,2.09431003741132,49.1162863986315,4.74025349677181e-11,7.34862308958889e-10,TRUE
"ENSG00000160401.15",2.02795013533036,1.81742077210259,48.8771962381008,5.27016139433733e-11,8.14897000413454e-10,TRUE
"ENSG00000171388.12",3.52330001563973,3.50747953575477,48.568649567867,5.86286633231956e-11,9.00329284845749e-10,TRUE
"ENSG00000275437.1",2.72948951815343,1.72341297154473,48.54689652589,6.00381523499167e-11,9.21184698855186e-10,TRUE
"ENSG00000124602.10",3.14024404501096,4.17301930057521,48.4359996479244,6.16625231413520e-11,9.42878905474548e-10,TRUE
"ENSG00000166278.15",2.87564848950179,5.33535273621194,48.1418986387183,6.92834550678424e-11,1.05222779514475e-09,TRUE
"ENSG00000253161.5",3.27810705936694,1.37653188149389,47.8757812344308,7.74892329787108e-11,1.16696180185838e-09,TRUE
"ENSG00000203896.10",2.95250939336228,1.59113520249633,47.3100476261977,9.84347027498614e-11,1.45668728982681e-09,TRUE
"ENSG00000152669.9",3.62216903583982,3.22465829774914,47.1934644548842,1.02086795263615e-10,1.50452093578886e-09,TRUE
"ENSG00000286486.1",4.41091545758336,-0.473365367248887,46.6100315461376,1.03589587593269e-10,1.5241617399499e-09,TRUE
"ENSG00000180914.10",2.64019570219066,1.31924054801358,47.0786859945698,1.08680316414173e-10,1.59644258234295e-09,TRUE
"ENSG00000165480.16",2.06870921365472,4.90815151407091,46.9465181700222,1.1220438674153e-10,1.64148148146528e-09,TRUE
"ENSG00000163013.12",2.10949260002419,4.54024913847412,46.6561355967212,1.26242887478056e-10,1.83487330615916e-09,TRUE
"ENSG00000224728.1",3.59563909183305,-0.941529505137163,45.4448702227564,1.37858928043435e-10,1.98758636320709e-09,TRUE
"ENSG00000228742.11",6.07545227603039,1.03240868074213,46.0811714899951,1.46238683927105e-10,2.09659476372611e-09,TRUE
"ENSG00000136997.21",2.09476499184382,8.17550277119903,46.2792263613775,1.46981616122683e-10,2.10556158475988e-09,TRUE
"ENSG00000251026.2",7.36521265130116,-0.177602641058486,46.4814451082059,1.47130641330098e-10,2.10601295788872e-09,TRUE
"ENSG00000261008.7",2.07371946449858,-0.228206565297423,45.9905384745159,1.52686361571734e-10,2.1812135383075e-09,TRUE
"ENSG00000236015.1",2.2943649244639,0.221226417300385,46.0984812640009,1.55725453001346e-10,2.22193936563466e-09,TRUE
"ENSG00000165188.13",3.95676466863982,2.42346252952273,45.9006710424966,1.71412329612978e-10,2.42836392015351e-09,TRUE
"ENSG00000198720.13",2.4181588276799,4.42634508644351,45.7732355222455,1.80702468230836e-10,2.55518795371726e-09,TRUE
"ENSG00000139629.16",2.15333340270787,6.49822496658527,45.570609996808,1.96052813993718e-10,2.75349724105127e-09,TRUE
